customer_id,customer_name,phone,email,city,signup_platform,app_version,signup_date
400283,Warjas Brahmbhatt,8774225981,mittalcharita@example.com,Pune,Swiggy Instamart,iOS,2025-01-23
400284,Ishita Saran,4114835758,zroy@example.org,Hyderabad,BigBasket,ANDROID,2026-01-26
400285,Abhiram Shah,5742881516,rattiganga@example.org,Ahmedabad,Swiggy Instamart,ios,2025-08-14
400286,Maya Krish,4876545524,,Chennai,Swiggy Instamart,iOS,2024-01-22
400287,Zashil Desai,9155690157,jnanda@example.com,Chennai,Blinkit,ANDROID,2025-02-25
400288,Yoshita Varkey,4806478941,chahalturvi@example.com,Chandigarh,Zepto,ANDROID,2026-03-14
400289,Damini Chowdhury,6304447011,hemadass@example.com,Lucknow,Swiggy Instamart,iOS,2024-11-27
400290,Praneel Sarna,1258701244,manyamallick@example.org,Lucknow,Blinkit,iOS,2023-09-05
400291,Vidhi Mohan,0903662049,wriddhishvasa@example.net,Jaipur,BigBasket,Android,2023-11-27
400292,Neelima Dey,1838731549,jeetrandhawa@example.com,Ahmedabad,Blinkit,iOS,2025-06-04
400293,Ishanvi Sani,9314391124,nagaryutika@example.org,Jaipur,Blinkit,ANDROID,2026-07-24
400294,Christopher Chacko,4047167174,badalishwar@example.com,Ahmedabad,Swiggy Instamart,iOS,2025-05-21
400295,Shaurya Andra,8536021422,arunima06@example.com,Mumbai,BigBasket,ios,2025-05-27
400296,Umang Brar,7907724605,nhegde@example.net,Ahmedabad,Zepto,Android,2024-10-31
400297,Janaki Grewal,7129529592,khareodika@example.org,Hyderabad,BigBasket,,2026-04-07
400298,Rohan Srinivas,0175870747,shankarbenjamin@example.com,Jaipur,BigBasket,iOS,2024-02-28
400299,Harish Oommen,4023922656,jagrati66@example.org,Lucknow,BigBasket,ios,2025-06-06
400300,Unnati Shah,,karpedeepa@example.com,Ahmedabad,Zepto,,2025-01-22
400301,Gautami Pandit,7259799374,dayamai51@example.com,Delhi,Zepto,Android,2026-04-12
400302,Sachi Swamy,9154358778,indrajitsundaram@example.net,Kolkata,Zepto,ANDROID,2026-07-28
400303,Yash Pillai,2854838964,,Pune,Zepto,ios,2025-12-02
400304,Janaki Gopal,9354090341,laban57@example.com,Kolkata,Zepto,ios,2023-09-07
400305,Qushi Nagar,9227658522,bhanumatikeer@example.net,Mumbai,Blinkit,ios,2023-11-20
400306,Jack Dara,4322575019,bchad@example.com,Chennai,Swiggy Instamart,ios,2024-01-31
400307,Harinakshi Ganesh,2333694319,chandvrinda@example.org,Mumbai,Swiggy Instamart,Android,2025-11-01
400308,Xavier Bhatnagar,9057260767,enarayanan@example.com,Chennai,BigBasket,Android,06-26-2025
400309,Yasti Krishna,0815087287,fkannan@example.com,Delhi,Swiggy Instamart,ANDROID,2025-12-19
400310,Jalsa Virk,5875611524,,Kochi,Blinkit,iOS,2025-03-11
400311,Inaya Kunda,3410576583,aarini18@example.net,Chandigarh,Swiggy Instamart,iOS,2025-03-30
400312,Theodore Bhat,3145872823,tristan31@example.com,Chennai,Swiggy Instamart,ANDROID,2024-09-19
400313,Samar More,5841945873,yuvraj21@example.org,Hyderabad,Swiggy Instamart,Android,2025-11-20
400314,Hiral Mammen,2190471928,pgera@example.com,Jaipur,BigBasket,ANDROID,2025-04-14
400315,Gaurangi Apte,5791044327,,Chandigarh,Blinkit,ios,2024-06-25
400316,Advay Ghose,9364217215,,Mumbai,Blinkit,,2026-06-29
400317,Maya Chaudry,9407470100,bhavini01@example.net,Lucknow,Blinkit,ANDROID,2026-01-30
400318,Amaira Contractor,3837963979,,Jaipur,Blinkit,Android,02/02/2026
400319,Qarin Hari,,senguptayoshita@example.com,Hyderabad,Swiggy Instamart,iOS,2025-01-10
400320,Frado Bala,5503939074,asem@example.net,Kolkata,Blinkit,iOS,2025-09-02
400321,Tanish Bumb,6708782027,jsethi@example.net,Mumbai,BigBasket,ANDROID,2025-10-30
400322,Kavya Grewal,3515983080,janujabatra@example.net,Kolkata,Swiggy Instamart,Android,2023-11-21
400323,Avni Sandal,1631836575,,Lucknow,Zepto,ANDROID,2024-12-08
400324,Lavanya Mannan,5120939475,kmander@example.com,Lucknow,Blinkit,,2026-02-08
400325,Jack Mohanty,5501389526,jvasa@example.com,Delhi,Zepto,iOS,14-Apr-2025
400326,Libni Chauhan,8622808299,nsheth@example.net,Hyderabad,Swiggy Instamart,iOS,2023-08-31
400327,Gayathri Aggarwal,2623072080,zayanbail@example.net,Mumbai,Zepto,ANDROID,2023-12-02
400328,Varsha Korpal,0313358414,kapoorraksha@example.com,Lucknow,BigBasket,ANDROID,19/12/2025
400329,Teerth Gara,5664478294,samaurishilla@example.net,Delhi,Swiggy Instamart,Android,2024-12-07
400330,Tara Sankaran,,pranavchhabra@example.org,Hyderabad,BigBasket,Android,2026-03-12
400331,Arya Narula,9583549923,chaudhariwarjas@example.org,Hyderabad,Zepto,iOS,2025-09-10
400332,Triya Dhawan,9796590698,uthakur@example.org,Jaipur,Zepto,ios,2025-12-18
400333,Vinaya Varughese,6705768409,cshenoy@example.net,Kolkata,Zepto,ANDROID,2025-12-22
400334,Maanav Hora,5361130506,dakshabajwa@example.org,Hyderabad,Blinkit,Android,2024-04-08
400335,Pavani Dugal,8181798956,jvarghese@example.org,delhi,Blinkit,iOS,2023-10-25
400336,Ira Talwar,2274367188,chaitanya00@example.net,Bengaluru,Blinkit,Android,2024-05-13
400337,Shivani Tandon,2327377475,balakiaan@example.com,Chandigarh,Swiggy Instamart,ios,2026-05-23
400338,Lakshit Hora,7954568905,desaiomya@example.com,Lucknow,BigBasket,Android,2023-10-12
400339,Jackson Pandya,0381480819,vedant30@example.net,Chandigarh,Blinkit,iOS,2025-04-11
400340,Gagan Sura,5474229135,ukant@example.net,Delhi,BigBasket,ANDROID,2025-11-29
400341,Saumya Jha,0775329869,wsachdev@example.net,Kolkata,Swiggy Instamart,Android,26/09/2023
400342,Dalbir Dave,9475443552,naksh55@example.org,Chandigarh,BigBasket,ANDROID,2026-05-24
400343,Upadhriti Sharma,4172970710,orinderdalia@example.com,Kochi,Zepto,iOS,2023-10-29
400344,Manan Borah,2078510539,gautamidhingra@example.com,Chandigarh,BigBasket,ios,2026-04-02
400345,Ayaan Sandal,4132154859,nicholasdoctor@example.org,Ahmedabad,Zepto,Android,27-Aug-2025
400346,Rachita Baral,3675182285,chanakya70@example.com,Chandigarh,Zepto,Android,2026-02-01
400347,Theodore Sura,7500408123,naksh77@example.net,Lucknow,BigBasket,Android,2024-10-20
400348,Nihal Upadhyay,8424101527,chaudrybanjeet@example.org,Mumbai,Swiggy Instamart,Android,2025-01-31
400349,Kamala Suresh,2252149503,regeekansh@example.net,Kolkata,BigBasket,ios,2024-06-19
400350,Xiti Choudhury,4159978285,george37@example.net,Kolkata,Zepto,ANDROID,04-09-2026
400351,Tanmayi Nayar,1765385076,manthan56@example.net,Mumbai,Blinkit,Android,2026-02-26
400352,Yagnesh Chakrabarti,4818008191,manderudarsh@example.org,Chandigarh,Swiggy Instamart,ios,2026-07-30
400353,Aarnav Mangal,3700689345,hredhaanmandal@example.com,Chennai,Blinkit,ANDROID,2025-05-10
400354,Aarnav Bobal,5301646925,gaurisaha@example.org,Kolkata,Blinkit,ios,2025-02-02
400355,Kashish Malhotra,2358997320,surisuhani@example.net,Kolkata,Zepto,ANDROID,2023-11-07
400356,Manbir Toor,5734400740,maya75@example.org,Chandigarh,Zepto,iOS,2025-06-11
400357,Wakeeta Krish,,minhasbrijesh@example.com,Hyderabad,BigBasket,,2026-05-25
400358,Jeet Gupta,3972243074,anmolvasa@example.com,Kolkata,BigBasket,ios,2024-11-26
400359,Xalak Kade,3357013449,qsant@example.net,Mumbai,Swiggy Instamart,,2026-07-27
400360,Fariq Raval,3684211395,ebose@example.net,Pune,BigBasket,ANDROID,2025-03-28
400361,Amruta Pandey,,nbajaj@example.com,Bengaluru,Blinkit,,2026-06-10
400362,Nachiket Sachar,2246507961,jaikurian@example.com,Jaipur,BigBasket,ios,2025-06-09
400363,Jeevika Bandi,2565455321,balalaksh@example.org,Chandigarh,BigBasket,Android,2025-01-11
400364,George Manda,0816982472,krishna25@example.org,Kolkata,BigBasket,,2024-09-13
400365,Peter Ramaswamy,1783005586,chackotarak@example.org,Bangalore,Swiggy Instamart,Android,2024-06-16
400366,Eta Tripathi,,ltoor@example.net,Lucknow,BigBasket,ANDROID,2024-03-26
400367,Rayaan De,9043099760,xraja@example.com,Mumbai,Zepto,Android,03/03/2026
400368,Rohan Mukherjee,2629749444,ramakrishnanvivaan@example.net,Mumbai,Swiggy Instamart,iOS,2025-05-13
400369,Gauri Morar,6692672212,unnati11@example.com,Chandigarh,Blinkit,iOS,2025-07-12
400370,Anthony Zacharia,4156075712,faras69@example.org,Bengaluru,Swiggy Instamart,iOS,2024-08-26
400371,Wazir Prabhu,5418035798,omishra@example.org,Chandigarh,Blinkit,Android,2024-02-21
400372,Divya Mitter,4514583237,chakradevmann@example.net,Chandigarh,BigBasket,ANDROID,2025-10-24
400373,Kashvi Goel,,sureshvamakshi@example.net,Lucknow,Swiggy Instamart,ios,2024-08-16
400374,Warhi Keer,2173908009,jhalakpadmanabhan@example.net,Ahmedabad,Swiggy Instamart,ANDROID,2026-08-15
400375,Anamika Sabharwal,5847052776,tchowdhury@example.org,Bengaluru,Zepto,ios,2026-08-03
400376,Kavya Sengupta,4364265386,rameshyatan@example.com,Ahmedabad,Zepto,ANDROID,2026-05-04
400377,Urishilla Kala,1348637411,wagledeepa@example.net,Jaipur,Blinkit,Android,2025-10-15
400378,Mohammed Ratti,9719670082,waidachandran@example.net,Hyderabad,BigBasket,iOS,2024-09-01
400379,Thomas Gola,4673352096,ahluwaliarachita@example.com,BLR,Zepto,ANDROID,2026-04-09
400380,Max D’Alia,9119914380,rhayre@example.com,Chennai,Swiggy Instamart,ios,2025-01-14
400381,Warinder Sule,6581184573,mannsudiksha@example.com,Kolkata,Swiggy Instamart,ios,2025-11-28
400382,Falguni Deep,4691287450,zaidmurthy@example.org,Mumbai,BigBasket,,2024-09-06
400383,Tanmayi Chand,6719918277,aryan97@example.net,Lucknow,Swiggy Instamart,ios,2026-01-16
400384,Onveer Kumer,6129321573,,Delhi,Blinkit,ANDROID,2025-02-14
400385,Yashawini Subramaniam,9775248879,achana@example.net,Kochi,Zepto,ANDROID,2026-08-09
400386,Faraj Bora,4837289466,dominicbarad@example.com,Bengaluru,BigBasket,iOS,2026-01-26
400387,Wahab Nagy,3154309440,jeremiah29@example.com,Kochi,Swiggy Instamart,ANDROID,2026-04-21
400388,Faras Mukherjee,4871662908,amara38@example.net,Chennai,Blinkit,Android,2024-10-19
400389,Siya Lanka,5554702761,,Hyderabad,Zepto,Android,2026-03-07
400390,Viraj Rastogi,0712235411,nsha@example.net,Kochi,Swiggy Instamart,iOS,2024-09-07
400391,Urmi Jayaraman,0382065750,mdeshmukh@example.org,Bengaluru,Zepto,ANDROID,2025-10-14
400392,Caleb Sunder,6527341122,rjain@example.net,Kochi,BigBasket,iOS,2026-07-17
400393,Arunima Ganesan,1449097591,,Chennai,Zepto,ios,2025-02-12
400394,Ganga Venkataraman,2265090080,gopalgabriel@example.com,Jaipur,Zepto,ios,2026-05-03
400395,Caleb Sodhi,6824487872,,Bengaluru,Zepto,ios,2026-06-04
400396,Deepa Ben,7606015864,gchahal@example.net,Pune,Blinkit,,2025-02-04
400397,Eesha Lanka,4140597914,jeevika08@example.org,Bengaluru,Blinkit,Android,2026-07-04
400398,Atharv Hegde,6264453650,vradhakrishnan@example.net,Hyderabad,Blinkit,ANDROID,2024-02-02
400399,Garima Nagarajan,3772984971,psahni@example.org,Lucknow,Zepto,ios,2025-11-22
400400,Pratyush Dhawan,4341611418,isaac31@example.net,Jaipur,Swiggy Instamart,Android,2025-08-23
400401,Yahvi Mitter,3094121267,ekta59@example.org,Chennai,Swiggy Instamart,ANDROID,2026-06-16
400402,Yahvi Jani,2745464170,godavasudha@example.com,Ahmedabad,Zepto,ANDROID,2024-09-26
400403,Zarna Comar,1886634908,hrau@example.net,Ahmedabad,Zepto,ios,2026-04-18
400404,Urmi Sha,9740521430,avi71@example.org,Mumbai,Swiggy Instamart,ios,2026-04-24
400405,Rajata Walla,0744529000,uchahal@example.org,Ahmedabad,Blinkit,ios,2024-09-05
400406,Kamala Parsa,1035239123,ckorpal@example.net,Kolkata,Zepto,ANDROID,2026-03-26
400407,Aashi Chakraborty,1017890675,draman@example.org,Chennai,Blinkit,,2026-08-03
400408,Aahana Kaur,7449553531,,mumbai,Zepto,ANDROID,2023-09-15
400409,Ridhi Kata,2566594697,samarsekhon@example.com,Kolkata,Zepto,Android,2025-01-28
400410,Chakradev Dhar,5989873743,reyanshamble@example.net,Kolkata,BigBasket,Android,2024-07-10
400411,Qasim Bhatt,3927679906,nitara90@example.org,Chandigarh,Blinkit,ios,2025-09-29
400412,Brinda Sabharwal,4218312616,,Chandigarh,Blinkit,,21/01/2025
400413,Hamsini Krishna,3309920869,balvan47@example.net,Kochi,Zepto,iOS,2025-02-03
400414,Ijaya Basak,9719191904,pvirk@example.org,Lucknow,Swiggy Instamart,Android,2024-10-21
400415,Urmi Varty,,manderanika@example.com,mumbai,Swiggy Instamart,ios,2024-06-07
400416,Janani Kamdar,3520055579,janujasane@example.com,Hyderabad,Swiggy Instamart,Android,2025-07-11
400417,Amrita Dhaliwal,8283872116,koshyhitesh@example.com,Mumbai,Swiggy Instamart,iOS,2024-12-13
400418,Ayaan Gole,2779168643,ltrivedi@example.org,Kolkata,Swiggy Instamart,ANDROID,2025-04-19
400419,Isaac Barad,7765132063,imaransubramaniam@example.org,Kolkata,Swiggy Instamart,Android,2026-02-19
400420,Neel Kumer,6899061160,bsibal@example.net,Mumbai,Swiggy Instamart,ANDROID,2024-01-12
400421,Mitesh Bhavsar,2893068815,tsaran@example.org,Ahmedabad,Zepto,iOS,2025-03-19
400422,Turvi Apte,9582482525,kalpityogi@example.org,Kochi,Swiggy Instamart,iOS,2025-10-07
400423,Lakshmi Comar,1433311253,banerjeeaachal@example.net,mumbai,Zepto,Android,2026-06-13
400424,Laban Prabhakar,2228194197,palchavvi@example.net,New Delhi,Zepto,,2023-10-13
400425,Bachittar Sibal,0596095121,gardeoscar@example.org,Pune,BigBasket,iOS,2024-03-10
400426,Aarush Sood,3284709612,,Delhi,Zepto,ios,2025-06-28
400427,Charles Ghosh,2756051398,,Chennai,BigBasket,ios,2025-03-15
400428,Tanish Morar,8715515689,vasaudyati@example.net,Delhi,Swiggy Instamart,ANDROID,2025-03-06
400429,Peter Behl,7271657680,noah97@example.org,Lucknow,BigBasket,ios,2026-01-04
400430,Oliver Vyas,1317171509,lekhazachariah@example.org,Chennai,Zepto,ios,2023-09-07
400431,Aditya Nair,1547381660,,Chennai,Blinkit,Android,2024-11-19
400432,Bhavini Parmar,6203138664,badamiunni@example.net,BLR,BigBasket,ANDROID,2024-02-26
400433,Yashica Goel,8175951036,dattagaurang@example.com,Bombay,Zepto,ios,2023-11-10
400434,Sathvik Devi,3597505026,bsant@example.com,Bengaluru,Blinkit,iOS,2025-03-03
400435,Mitali Ramesh,5222076644,tamanna29@example.org,Chennai,Zepto,iOS,2024-12-12
400436,Aashi Batra,1916240921,patilkeya@example.com,Delhi,Zepto,ios,2025-11-30
400437,Chatura Pradhan,2313013109,aarnav71@example.net,Ahmedabad,BigBasket,Android,2025-07-02
400438,Damyanti Ramakrishnan,0058217672,chakrikaseth@example.net,Chandigarh,Swiggy Instamart,ANDROID,2025-02-24
400439,Wriddhish Khanna,3243802329,wahab58@example.net,Hyderabad,Zepto,iOS,2025-08-24
400440,Bachittar Sahni,6912081965,devansh76@example.net,Jaipur,Zepto,,2024-02-20
400441,Ansh Viswanathan,5078213340,januja73@example.org,Kolkata,BigBasket,ANDROID,2025-05-16
400442,Hredhaan Nair,4945193848,savantjagvi@example.org,Chandigarh,Swiggy Instamart,ANDROID,2025-07-01
400443,Luke Reddy,0835418656,lchaudhary@example.org,Mumbai,Swiggy Instamart,ANDROID,2024-01-10
400444,Vedant Sangha,9737005503,odeol@example.com,Bengaluru,Swiggy Instamart,iOS,2025-05-11
400445,Bhavika Munshi,5149861901,owenaggarwal@example.com,bengaluru,BigBasket,iOS,2025-04-24
400446,Ekantika Shere,4866618745,chadhageetika@example.net,Mumbai,Swiggy Instamart,Android,2026-08-10
400447,Alka Bajaj,9947119135,bansaladvik@example.org,Kolkata,Blinkit,iOS,2025-12-14
400448,Lila Ghosh,8972632871,ekarajdugal@example.org,Kochi,BigBasket,iOS,2024-07-07
400449,Chaaya Vaidya,2592671315,ekapadpatla@example.com,Bengaluru,BigBasket,ios,2024-04-06
400450,Netra Dhar,3773620580,,Pune,Blinkit,ios,2023-11-15
400451,Tara Gokhale,7371888166,gargaarnav@example.org,Delhi,Swiggy Instamart,ios,2026-01-10
400452,Caleb Raju,6613275568,hmallick@example.org,Kolkata,Blinkit,iOS,2025-02-28
400453,Anmol Narasimhan,3582612155,wjain@example.org,Ahmedabad,Blinkit,iOS,2024-02-13
400454,Theodore Oza,7376856505,qchaudhuri@example.net,Ahmedabad,Zepto,ios,2024-02-14
400455,Yashvi Ravi,0522191197,harinichaudhry@example.net,Chennai,BigBasket,ios,11/03/2024
400456,Zaitra Bajwa,5831942479,vbaral@example.com,Ahmedabad,BigBasket,ios,2024-07-25
400457,Xalak Warrior,1208811167,nathaniel27@example.net,Mumbai,Blinkit,ios,2025-09-18
400458,Rachana Ram,,unnati74@example.net,Bengaluru,Blinkit,ios,2023-11-20
400459,Anmol Shukla,1801500799,nakshiyer@example.com,Bengaluru,BigBasket,ios,2024-05-25
400460,Ekanta Subramaniam,,nsoni@example.org,Chennai,BigBasket,Android,18-Jan-2026
400461,Ucchal Ganguly,4356440210,omajaarya@example.org,Ahmedabad,Swiggy Instamart,ANDROID,2023-12-02
400462,Wishi Wadhwa,7587736821,sampathpratyush@example.net,Ahmedabad,Swiggy Instamart,ios,2023-09-09
400463,Tanvi Murthy,0358074042,matthewsoman@example.org,Pune,Zepto,Android,09-Jun-2025
400464,Bakhshi Uppal,5895490964,snehakurian@example.org,Pune,BigBasket,iOS,2025-12-01
400465,Anjali Kapur,,dgrover@example.com,Chennai,BigBasket,ANDROID,01-18-2024
400466,Siya Sarna,9667778888,ibhasin@example.com,Lucknow,Swiggy Instamart,,2024-11-27
400467,William More,3870199282,ryanbhat@example.net,Kochi,Zepto,Android,2023-12-11
400468,Kai Wali,0863733437,yvarughese@example.org,Jaipur,Zepto,iOS,2024-07-14
400469,Bishakha Dua,1567159084,rkulkarni@example.org,Ahmedabad,Swiggy Instamart,Android,12/05/2026
400470,Brinda Purohit,0126377508,mahika14@example.org,Lucknow,Blinkit,Android,2026-05-04
400471,Vasatika Bansal,4553868454,munshijack@example.org,Chandigarh,Swiggy Instamart,iOS,18/08/2025
400472,Pranav Natarajan,4804684198,kavya78@example.com,Pune,BigBasket,ANDROID,2024-04-17
400473,Aadhya Badami,2047706250,neha21@example.com,Jaipur,Blinkit,iOS,2024-04-01
400474,Upasna Guha,0450487974,chokshijeet@example.org,Ahmedabad,BigBasket,ANDROID,2025-04-28
400475,Neel Nanda,6778491856,jonathan88@example.net,Hyderabad,BigBasket,ANDROID,02-04-2025
400476,Chandresh Kari,6235210169,cchauhan@example.com,Jaipur,BigBasket,ANDROID,2024-03-17
400477,Ubika Dhaliwal,3629527659,,Delhi,Swiggy Instamart,iOS,2024-01-14
400478,Jack Murthy,0544679539,aggarwalzaid@example.net,Bengaluru,Swiggy Instamart,ANDROID,2025-07-20
400479,Baghyawati Muni,1497558866,keyagoyal@example.net,Jaipur,Swiggy Instamart,iOS,2026-04-26
400480,Triveni Dua,2906461667,waliazansi@example.com,Kochi,Zepto,Android,2026-04-13
400481,Damini Kothari,1993457083,balendranagar@example.net,Kolkata,Swiggy Instamart,ios,2024-02-24
400482,Aayush Kara,,ybassi@example.com,Chennai,Blinkit,,2023-10-21
400483,Noah Vig,3785591519,isaiah25@example.com,Kolkata,BigBasket,ANDROID,2023-12-19
400484,Kamya Rajagopalan,7618230040,fiyaz20@example.org,Chandigarh,Blinkit,ios,02-28-2026
400485,Samuel Gala,1544940524,kjoshi@example.net,Pune,BigBasket,ANDROID,2023-12-07
400486,Maanav Mukhopadhyay,3600355713,rrastogi@example.com,Delhi,BigBasket,iOS,2024-11-23
400487,Frederick Gill,7615588302,vedantdeshpande@example.org,Kochi,Zepto,ios,2024-11-15
400488,Yashvi Rajagopal,,zshetty@example.org,Ahmedabad,Blinkit,iOS,25/03/2025
400489,Manbir Kala,3818674917,wvora@example.com,BLR,Zepto,ios,10/03/2025
400490,Ishani Kothari,9431559737,morepranav@example.com,Pune,Swiggy Instamart,Android,2025-01-26
400491,Ubika Tandon,4357855037,dubeyunni@example.net,Hyderabad,Zepto,Android,2025-02-08
400492,Vasana Uppal,5412955213,banjeetvala@example.org,Chennai,Blinkit,ANDROID,2026-07-29
400493,Divya Halder,7010480391,chameli65@example.com,Chandigarh,Blinkit,iOS,04-Aug-2026
400494,Andrew Anne,8774627466,baghyawati89@example.com,Pune,Zepto,Android,2026-07-23
400495,Tanish Bhasin,5085465633,matthewshankar@example.com,Delhi,Swiggy Instamart,ios,19/02/2025
400496,Jagvi Rana,7927403232,reyanshhora@example.com,Chandigarh,Zepto,,29-Jan-2024
400497,Aadi Prabhu,9616039559,irajagopal@example.org,Chennai,Swiggy Instamart,Android,2024-08-17
400498,Hredhaan Barman,,wahabsankaran@example.net,Ahmedabad,Blinkit,ios,2024-03-09
400499,Sai Warrior,8524034245,,Bengaluru,Zepto,ios,06-29-2026
400500,Balveer Mander,2245013028,ebhatt@example.com,Chandigarh,Blinkit,iOS,2023-10-21
400501,Libni Mahajan,7606279651,arorawahab@example.net,Kochi,Blinkit,Android,2024-11-03
400502,Yash Brahmbhatt,3288970472,ethanraghavan@example.org,Kolkata,Swiggy Instamart,iOS,2023-09-18
400503,Samarth Bobal,5213283372,ishani59@example.org,Jaipur,BigBasket,,2025-02-22
400504,Urishilla Setty,1478402468,pmallick@example.org,Kolkata,Zepto,iOS,2026-07-22
400505,Aarna Kale,5058936887,usaini@example.net,Hyderabad,Zepto,Android,02-Apr-2026
400506,Praneel Balay,8191349134,gollaijaya@example.net,Pune,Zepto,iOS,2024-04-13
400507,Zayan Gaba,,fitankanda@example.org,Mumbai,Blinkit,iOS,2024-03-17
400508,Liam Ravi,6611705880,pranit12@example.com,Kochi,BigBasket,ios,2023-12-19
400509,Shivansh Randhawa,9707631250,dmanda@example.com,Hyderabad,BigBasket,ios,2025-12-30
400510,Karan Khare,9081162555,sarkaranika@example.net,Delhi,Zepto,ANDROID,09-01-2023
400511,Oni Chaudhry,6493715168,nakshgoyal@example.net,Lucknow,Blinkit,iOS,2025-03-15
400512,Ishani Menon,3080372920,qthakkar@example.org,Bengaluru,BigBasket,Android,2026-08-02
400513,Geetika Saraf,4033723144,vartyudant@example.org,Delhi,BigBasket,ANDROID,2025-03-26
400514,Krish Ratti,,bainssaanvi@example.org,Bengaluru,BigBasket,ANDROID,2023-11-22
400515,Ladli Toor,2027127310,ridhikapoor@example.com,Delhi,Swiggy Instamart,iOS,2025-12-26
400516,Jeremiah Agate,7364801188,bdhawan@example.net,Bengaluru,Swiggy Instamart,Android,01-15-2024
400517,Wahab Tank,5212076712,darpandhawan@example.org,Pune,Swiggy Instamart,iOS,05-Jul-2026
400518,Varenya Mann,0223533987,mittalurishilla@example.net,Ahmedabad,Zepto,ios,23/08/2025
400519,Anika Dora,8379732774,wishisodhi@example.net,Pune,Swiggy Instamart,ANDROID,2024-05-24
400520,Ranveer Dube,3050068788,pavanimore@example.net,Delhi,Blinkit,ANDROID,2023-11-19
400521,Vinaya Mukherjee,1568707558,emangat@example.net,Jaipur,Blinkit,iOS,2026-04-12
400522,Vanya Bala,9874859535,suriomaja@example.net,Mumbai,Zepto,ANDROID,2023-11-08
400523,Yashica Madan,3156033743,sarthakdass@example.com,Chandigarh,Swiggy Instamart,ios,2025-08-16
