employee_id,store_id,employee_name,role,gender,monthly_salary_inr,joining_date,employment_status
100356,6034,Yash Choudhry,Packer,F,63421.0,02-17-2026,Active
100357,6098,Shivansh Pai,Inventory Associate,F,60122.0,2022-10-12,active
100358,6131,Omisha Ramesh,Inventory Associate,m,28671.0,2025-08-18,Resigned
100359,6093,Avni Vyas,Delivery Rider,f,21984.0,2026-08-16,Active
100360,6036,Saanvi Oak,PICKER,Male,43209.0,2022-12-28,Active
100361,6138,Yashoda Bhagat,PICKER,M,33277.0,2025-05-25,Active
100362,6146,Priya Vala,Store Manager,F,27695.0,2025-05-03,Resigned
100363,6008,Vrishti Gulati,Store Manager,,47074.0,2026-01-06,active
100364,6023,Owen Gade,Picker,Female,52584.0,2022-10-21,Active
100365,6137,Abha Krish,Quality Checker,f,18678.0,2026-07-05,On Leave
100366,6117,Ishita Palan,Store Manager,Male,21332.0,2026-06-26,Active
100367,6133,Deepa Devan,Delivery Rider,Female,60120.0,2024-04-11,Active
100368,6076,Vasudha Khanna,Delivery Rider,f,,2023-03-06,On Leave
100369,6138,Yutika Saxena,Inventory Associate,m,24724.0,2025-06-14,Active
100370,6027,Chandani Deol,Delivery Rider,f,37282.0,01-Mar-2023,RESIGNED
100371,6088,Wridesh Nath,Picker,F,44884.0,03-03-2026,RESIGNED
100372,6122,Panini Gara,Packer,M,30465.0,2025-02-23,Active
100373,6006,Triya Ravi,Store Manager,f,48012.0,2025-05-04,On Leave
100374,6112,Bimala Arora,Packer,,28026.0,2025-12-15,Active
100375,6023,Caleb Bhasin,PICKER,M,51541.0,01-27-2024,Active
100376,6144,Ronith Choudhry,PICKER,Female,,2026-03-19,Active
100377,6027,Isaiah Edwin,Picker,m,27100.0,2025-06-09,active
100378,6113,Janani Mann,Picker,m,17523.0,06/12/2023,active
100379,6121,Chakradev Apte,PICKER,m,46635.0,21/04/2023,RESIGNED
100380,6002,Fiyaz Narula,delivery rider,m,28691.0,2024-07-03,Active
100381,6025,Ikbal Suresh,Store Manager,,17190.0,2026-07-21,Active
100382,6012,Ranveer Nagy,delivery rider,,,2026-06-16,Active
100383,6048,Bhavika Krishnamurthy,Packer,m,47562.0,2022-08-31,On Leave
100384,6019,Lakshit Bala,Delivery Rider,m,19611.0,2025-03-30,Resigned
100385,6020,Maanav Minhas,Delivery Rider,f,33068.0,2022-09-24,Resigned
100386,6007,Harsh Mukherjee,Packer,m,44014.0,2024-02-07,active
100387,6110,Ladli Gour,Picker,m,49790.0,2025-08-07,Active
100388,6026,Ekaja Karpe,Picker,Male,34264.0,03-21-2025,RESIGNED
100389,6002,Zehaan Khatri,Picker,,58753.0,2024-02-08,Resigned
100390,6117,Neha Bedi,delivery rider,m,27816.0,2022-11-11,RESIGNED
100391,6006,Pallavi Tata,Delivery Rider,f,57917.0,2026-05-30,On Leave
100392,6047,Faris Dhar,Inventory Associate,Female,22790.0,2025-07-21,Active
100393,6084,Lakshit Savant,delivery rider,M,24678.0,2025-05-20,On Leave
100394,6084,Gaurav Baral,Inventory Associate,,,2025-03-06,Active
100395,6001,Rayaan Kamdar,Store Manager,Male,48866.0,01-12-2026,On Leave
100396,6087,Azad Vaidya,Quality Checker,M,44017.0,2025-07-10,active
100397,6138,Ekbal Bhakta,Store Manager,Female,48001.0,2024-05-01,Active
100398,6055,Hamsini Bhatnagar,Store Manager,Male,14893.0,2024-09-08,Active
100399,6113,Nitesh Radhakrishnan,Packer,f,32632.0,2024-05-20,Active
100400,6024,Ijaya Hayre,Store Manager,f,56988.0,2023-10-25,active
100401,6018,Zansi Sharma,delivery rider,,61814.0,07-03-2024,Active
100402,6143,Nandini Bumb,Picker,f,47441.0,2024-05-05,RESIGNED
100403,6046,Garima Mishra,Picker,Male,40800.0,2025-11-16,RESIGNED
100404,6088,Jyoti Srivastava,Quality Checker,,28827.0,2024-11-21,Active
100405,6086,Chandani Oza,Inventory Associate,,26448.0,04-04-2025,active
100406,6047,Ranbir Kapadia,Delivery Rider,F,17751.0,2024-10-01,Resigned
100407,6058,Frederick Din,Delivery Rider,M,31585.0,05-06-2025,Active
100408,6046,Omaja Parsa,Packer,Male,30491.0,2025-04-09,RESIGNED
100409,6043,Meghana Lal,Inventory Associate,Female,15971.0,01/10/2024,RESIGNED
100410,6094,Samaksh Choudhury,Store Manager,f,31230.0,01-Feb-2023,RESIGNED
100411,6061,Girish Guha,Inventory Associate,M,45944.0,2023-07-08,active
100412,6024,Vrishti Karan,delivery rider,M,25391.0,2024-10-02,Active
100413,6049,Isaiah Varghese,Picker,Male,44747.0,2024-11-05,Active
100414,6131,Nikita Borah,Store Manager,Female,50888.0,2026-04-08,RESIGNED
100415,6029,Yahvi Tripathi,Delivery Rider,Female,29711.0,2025-10-31,Active
100416,6026,Yutika Chaudry,Picker,Female,44207.0,28-Jun-2025,active
100417,6026,Onveer Handa,Store Manager,Male,37673.0,2024-06-21,On Leave
100418,6066,Laksh Prakash,Packer,,56793.0,2024-11-18,active
100419,6009,Nidhi Khalsa,Store Manager,Female,23129.0,09-25-2025,active
100420,6095,Alexander Kala,Packer,f,53187.0,2022-10-26,On Leave
100421,6010,Krishna Sandhu,Inventory Associate,Female,26552.0,2024-06-20,Active
100422,6103,Saksham Contractor,Delivery Rider,f,37587.0,2026-04-07,On Leave
100423,6131,Om Peri,PICKER,f,54712.0,20-Apr-2026,Active
100424,6117,Advay Kumer,Inventory Associate,F,63531.0,2025-08-12,Active
100425,6006,Yochana Vohra,Quality Checker,F,14010.0,2023-02-14,Resigned
100426,6122,Caleb Pandit,delivery rider,F,50837.0,2026-06-04,Active
100427,6134,Isaiah Bandi,Packer,m,63367.0,2023-01-11,Active
100428,6150,Aachal Pandya,PICKER,Female,51366.0,2026-05-01,active
100429,6105,Ansh Sarraf,Picker,M,20822.0,2023-05-28,Active
100430,6045,Vinaya Choudhry,Packer,,38697.0,2023-01-31,active
100431,6150,Qasim Doctor,Picker,Female,57130.0,2022-12-04,Active
100432,6143,Lajita Dhawan,Store Manager,,30603.0,11-05-2024,active
100433,6106,Amruta Sawhney,Quality Checker,m,18811.0,25-Dec-2024,Active
100434,6084,Matthew Sur,Delivery Rider,Female,58429.0,2022-09-08,Active
100435,6084,Balendra Borde,Store Manager,Female,27575.0,2024-08-21,Active
100436,6095,Vamakshi Dutt,Quality Checker,Female,64258.0,2023-05-12,active
100437,6069,Maya Karnik,Picker,M,40616.0,2025-05-27,On Leave
100438,6117,Jalsa Narayan,Quality Checker,m,36616.0,2026-02-14,Active
100439,6005,Karan Bassi,Packer,Female,55245.0,2024-09-28,active
100440,6064,Unni Narula,Store Manager,Male,33716.0,2023-06-23,Resigned
100441,7007,Irya Murthy,Delivery Rider,F,53027.0,2024-12-09,Active
100442,6018,Gauri Karan,Delivery Rider,F,,2022-08-27,Active
100443,6005,Chakradev Dhingra,Delivery Rider,M,19799.0,09-17-2022,Active
100444,6090,Anjali Rajagopalan,Quality Checker,Male,45381.0,2025-07-16,Active
100445,6042,Ishanvi Wable,Inventory Associate,,17429.0,2023-09-22,RESIGNED
100446,6088,Bahadurjit Chandran,PICKER,F,50724.0,2024-12-19,RESIGNED
100447,6099,Hardik Patil,Inventory Associate,,34406.0,2026-02-13,Active
100448,7001,Lohit Bora,Packer,F,43632.0,2025-10-18,Active
100449,6024,Janani Upadhyay,PICKER,m,14861.0,2023-11-06,Active
100450,6118,Inaya Ravi,Store Manager,Male,48199.0,2026-01-16,Active
100451,6007,Ekantika Subramaniam,Store Manager,m,55929.0,2023-12-20,Active
100452,6053,Wahab Palla,Inventory Associate,f,22600.0,2024-08-23,RESIGNED
100453,6080,Abhimanyu Setty,delivery rider,Male,34079.0,2023-03-27,Active
100454,6013,Chasmum Ganguly,Quality Checker,m,25487.0,2024-04-01,On Leave
100455,6051,Charvi Morar,Quality Checker,M,61078.0,2024-12-23,active
100456,6136,Ethan Gupta,Inventory Associate,M,18591.0,2023-08-22,Active
100457,6132,Praneel Modi,Store Manager,Female,45253.0,2024-12-18,active
100458,6137,Ishanvi Sangha,PICKER,f,54550.0,2024-12-14,Active
100459,6072,Vedhika Nagar,Packer,M,50539.0,2025-07-07,Resigned
100460,6077,Aarini Bajaj,Picker,f,42662.0,2026-03-24,active
100461,6009,Warjas Bahri,Inventory Associate,f,20982.0,2025-08-31,RESIGNED
100462,6105,Sara Iyer,Packer,F,64132.0,2023-07-03,Active
100463,6063,Yachana Chaudhary,PICKER,m,31011.0,2026-03-15,active
100464,6122,Kai Bava,Store Manager,F,32920.0,2023-06-02,Active
100465,6050,Laban Ahluwalia,PICKER,M,47622.0,2022-12-12,Active
100466,6121,Ekantika Bala,Packer,m,25325.0,2023-05-20,active
100467,6108,Avi Sunder,Delivery Rider,M,51676.0,2023-06-25,Active
100468,6011,Owen Bhandari,Delivery Rider,Male,34826.0,2024-04-02,Active
100469,6096,Gagan Natt,Quality Checker,Female,21224.0,31-Jan-2026,RESIGNED
100470,6146,Aarini Sheth,Store Manager,f,61714.0,09-25-2025,Active
100471,6084,Edhitha Munshi,delivery rider,Female,22755.0,2026-02-14,active
100472,6089,Naksh Chander,Packer,Male,23115.0,2022-11-08,RESIGNED
100473,6139,Luke Wagle,Delivery Rider,m,36237.0,2022-09-15,active
100474,6088,Ishita Pathak,Quality Checker,,21756.0,2025-09-12,Active
100475,6019,Ganga Karpe,Picker,Female,27004.0,2024-04-28,Active
100476,6097,Vanya Balay,Inventory Associate,f,51795.0,2025-08-05,active
100477,6091,Sudiksha Mall,Picker,m,47982.0,2025-09-25,Active
100478,6059,Kevin Krishnan,Store Manager,F,37807.0,2024-01-28,RESIGNED
100479,6146,Harish Patil,Delivery Rider,Female,,2022-09-01,Active
100480,6075,Nandini Chana,Quality Checker,M,62812.0,03-27-2023,active
100481,6041,Jason Bhasin,delivery rider,f,41316.0,2026-05-18,Active
100482,6048,Qabil Lad,PICKER,m,14710.0,20-Oct-2024,RESIGNED
100483,6043,Manthan Goel,Packer,M,50135.0,05-22-2026,Active
100484,6054,Ayush Panchal,Delivery Rider,m,60816.0,2026-02-11,Resigned
100485,6040,Riya Tara,Store Manager,F,42722.0,2025-09-28,Resigned
100486,6071,Lopa Sharma,Store Manager,Female,55187.0,2023-06-26,RESIGNED
100487,6043,Hritik Aurora,Store Manager,m,47861.0,2023-06-24,Active
100488,6150,Indali Bhasin,Picker,f,52939.0,2022-11-22,RESIGNED
100489,6131,Nimrat Prashad,Delivery Rider,Female,43007.0,2023-07-18,RESIGNED
100490,6107,Azaan Krishnamurthy,Packer,Male,55858.0,2026-05-30,On Leave
100491,6051,Wyatt Kashyap,Store Manager,F,37366.0,2022-09-18,Active
100492,6056,Pavani Mallick,PICKER,M,52648.0,2024-01-18,Active
100493,6123,Tarak Dugar,PICKER,m,32159.0,29/10/2023,Resigned
100494,6060,Laban Mital,Picker,Male,18562.0,2024-07-16,On Leave
100495,6091,Aayush Sunder,delivery rider,f,51524.0,05-Oct-2023,Active
100496,6103,Neel Nagarajan,delivery rider,m,50321.0,2026-02-13,Active
100497,6038,Simon Ben,Quality Checker,f,35405.0,2025-05-12,Active
100498,6141,Jalsa Batra,delivery rider,f,21564.0,2026-02-28,Active
100499,6083,Qabil Saran,PICKER,Female,37818.0,10-01-2025,active
100500,6030,Aryan Choudhury,Quality Checker,Male,53921.0,2026-02-01,Active
100501,6100,Kiaan Mittal,Picker,Male,55178.0,2023-03-28,Active
100502,6127,Gunbir Ganguly,Packer,f,18962.0,27/03/2023,Active
100503,6059,Gautam Sachdeva,Store Manager,M,21995.0,2024-06-27,Active
100504,6142,Gautami Bali,Picker,F,,2023-12-28,active
100505,6109,Alexander Barad,Picker,f,63383.0,12-21-2024,Active
100506,6015,Qushi Cheema,Packer,,35483.0,2023-03-03,Active
100507,6042,Edhitha Bhattacharyya,Picker,F,37456.0,2025-07-18,Active
100508,6112,Vinaya Deshpande,Quality Checker,Female,43239.0,2026-02-22,active
100509,6043,Praneel Kapur,Packer,F,55027.0,2024-09-24,RESIGNED
100510,6141,Xiti Chowdhury,Delivery Rider,Female,15508.0,2025-05-16,On Leave
100511,6038,Faras Palla,Delivery Rider,m,46555.0,2024-10-01,active
100512,6002,Elijah Mahajan,Delivery Rider,Male,57864.0,2026-07-06,active
100513,6086,Aishani Luthra,PICKER,m,54317.0,2025-06-11,Active
100514,6055,Ronith Trivedi,Delivery Rider,m,34858.0,2022-11-27,RESIGNED
100515,6087,Amara Anne,Packer,m,46030.0,2022-10-27,Active
100516,6012,Sudiksha Manda,Packer,Female,51573.0,2023-12-07,Resigned
100517,6002,Amruta Rastogi,Picker,m,20743.0,2024-10-28,Resigned
100518,6114,Leela Dora,Inventory Associate,M,56515.0,04-26-2024,Active
100519,6067,Nimrat Dhar,Inventory Associate,Male,47286.0,2024-03-06,On Leave
100520,6072,William Thaker,PICKER,f,40296.0,2026-03-23,Active
100521,6038,Krishna Khosla,Inventory Associate,M,49451.0,2026-05-03,Active
100522,6097,Gabriel Bandi,Store Manager,Male,16179.0,2025-12-07,RESIGNED
100523,6056,Nidra Nair,PICKER,m,61100.0,2026-04-07,RESIGNED
100524,6048,Diya Shah,Packer,f,21870.0,2025-05-15,Active
100525,6043,Urvashi Singhal,Packer,F,28669.0,2026-07-08,Active
100526,6078,Wahab Radhakrishnan,Picker,f,54936.0,2024-09-02,Active
100527,6121,Maya Vora,Quality Checker,,39135.0,2024-01-19,RESIGNED
100528,6051,Ekbal Kapoor,Inventory Associate,F,21847.0,2023-09-12,Active
100529,6121,Adweta Solanki,PICKER,Female,50911.0,2026-04-29,RESIGNED
100530,6085,Vansha Kant,Packer,Male,38096.0,23/01/2026,On Leave
100531,6073,Januja Viswanathan,Quality Checker,Female,25679.0,18/08/2026,On Leave
100532,6073,Jasmit Khare,PICKER,f,64985.0,2023-06-14,Active
100533,6051,Triveni Goel,Packer,Male,26479.0,2025-04-29,Active
100534,6017,Ekanta Raj,delivery rider,M,18647.0,2025-03-11,Active
100535,6029,Jason Rout,Inventory Associate,M,58447.0,2024-01-29,Active
100536,6110,Keya Chauhan,Picker,Male,51255.0,2023-03-31,Active
100537,6137,Sneha Chakrabarti,Packer,M,25746.0,2024-02-02,Active
100538,6069,Sanaya Choudhury,Quality Checker,f,40546.0,24-Sep-2023,Active
100539,6132,Owen Varughese,Packer,Female,,2024-06-05,On Leave
100540,6137,Jeevika Suresh,delivery rider,F,37951.0,2023-03-25,Active
100541,6140,Kamala Virk,Packer,F,23788.0,2024-09-17,Active
100542,6080,Zayyan Badami,Picker,m,44364.0,2023-12-28,Active
100543,6036,Aashi Bhardwaj,Store Manager,M,37423.0,08-Nov-2024,Resigned
100544,6110,Anvi Naik,Quality Checker,Female,28569.0,2024-12-28,Active
100545,6129,Raksha Chand,Store Manager,M,25856.0,2023-08-27,RESIGNED
100546,6023,Gaurang Jaggi,Quality Checker,,63447.0,2024-09-24,On Leave
100547,6040,Kamya Bassi,Packer,Male,20957.0,2023-02-22,Active
100548,6012,Jeevika Barman,PICKER,M,62163.0,2025-07-02,Active
100549,6011,Nikita Sankar,Quality Checker,M,62660.0,25-Jun-2025,Active
100550,6054,Indira Khare,delivery rider,Male,19993.0,2025-03-22,active
100551,6102,Rehaan Pradhan,Picker,F,49138.0,2024-03-04,Active
100552,6069,Forum Bobal,Quality Checker,,41300.0,2022-11-19,Active
100553,6019,Ladli Ramaswamy,Delivery Rider,m,31244.0,13-Dec-2022,Active
100554,6026,Atharv Chokshi,PICKER,m,33132.0,2024-09-25,On Leave
100555,6037,Turvi Sarin,Picker,Female,57252.0,2025-01-01,Resigned
100556,6020,Patrick Bhattacharyya,Picker,Male,28483.0,2024-04-16,Active
100557,6094,Krishna Vala,delivery rider,f,24603.0,2024-05-22,Active
100558,6024,Vincent Iyer,delivery rider,F,24182.0,2025-08-22,Active
100559,6098,Chaitaly Narayanan,Picker,f,,2024-03-27,RESIGNED
100560,6082,Jacob Chana,PICKER,f,51083.0,2025-09-15,Active
100561,6087,Alexander Chaudry,Packer,Male,50641.0,2023-07-07,Active
100562,6129,Suhani Bhakta,Packer,,42163.0,08-14-2024,Active
100563,6115,Gautami Subramanian,Quality Checker,m,60161.0,2025-12-04,On Leave
100564,6075,Logan Ray,Inventory Associate,Female,16086.0,2026-01-30,active
100565,6055,Ekani Natt,PICKER,Male,43819.0,2025-11-24,active
100566,6054,Quincy Yohannan,Store Manager,Female,58313.0,2023-05-23,Active
100567,6141,Gabriel Munshi,Delivery Rider,Male,16120.0,2023-09-24,active
100568,6059,Megha Vaidya,Quality Checker,Male,61162.0,2024-03-01,On Leave
100569,6095,Damyanti Modi,Store Manager,Male,16832.0,2026-03-05,RESIGNED
100570,6113,Rajata Zacharia,Inventory Associate,Female,24086.0,17/08/2023,Active
100571,6016,Karan Ben,Store Manager,,25341.0,2023-08-29,Active
100572,6096,Ucchal Suresh,Picker,M,42805.0,2023-06-18,Active
100573,6101,Jasmit Om,delivery rider,F,14726.0,06-21-2025,Active
100574,6009,Dipta Anand,Store Manager,,58193.0,2023-06-07,Active
100575,6062,Ekiya Banik,Store Manager,Female,51660.0,10-05-2024,Resigned
100576,6024,Bishakha Iyer,PICKER,M,42869.0,2023-09-22,Active
100577,6059,Nidra Saxena,Picker,Male,29753.0,2025-06-22,Active
100578,6062,Dalbir Gole,delivery rider,,50053.0,2023-06-12,RESIGNED
100579,6120,Chandran Devan,Delivery Rider,M,44274.0,2024-05-13,RESIGNED
100580,6121,Widisha Gole,delivery rider,F,20855.0,2026-01-30,active
100581,6024,Wishi Kant,Inventory Associate,Female,,2022-09-08,Active
100582,6002,Siddharth Warrior,delivery rider,Female,32958.0,2025-04-29,Active
100583,6026,Samuel Varty,PICKER,M,49459.0,2025-12-25,Active
100584,6144,Saksham Chand,Inventory Associate,Male,54510.0,2023-01-13,Active
100585,6137,Udarsh Kurian,Quality Checker,F,21466.0,2026-06-08,Active
100586,6103,Panini Dubey,Delivery Rider,F,26956.0,2025-06-15,On Leave
100587,6060,Benjamin Dutta,Packer,f,38572.0,07-Feb-2026,Active
100588,6103,Viraj Nagar,Delivery Rider,Female,26945.0,22/12/2025,active
100589,6067,Dayamai Kuruvilla,Packer,f,25248.0,2025-06-16,Active
100590,6137,Max Kashyap,Packer,f,54408.0,2023-12-05,Active
100591,6052,Falak Rai,Store Manager,f,34955.0,2024-03-12,Active
100592,6115,Udant Chander,Packer,M,20979.0,2023-04-03,Resigned
100593,6038,Qarin Sani,Inventory Associate,M,,2023-06-04,Active
100594,6023,Ishwar Barad,PICKER,m,25958.0,2023-12-18,Active
100595,6007,Shivansh Viswanathan,Packer,Male,,2025-12-11,Active
100596,6075,Vrishti Pall,Inventory Associate,Male,19726.0,2024-09-25,On Leave
100597,6072,Girik Iyer,Delivery Rider,M,28919.0,2022-09-13,active
100598,6124,Gaurang Jaggi,Packer,Female,44408.0,2024-07-27,RESIGNED
100599,6057,Utkarsh Mital,Inventory Associate,Male,47455.0,2023-03-11,On Leave
100600,6058,Aarav Padmanabhan,Picker,F,38131.0,2022-10-05,On Leave
100601,6092,Charita Bedi,delivery rider,F,46521.0,2023-05-29,On Leave
100602,6135,Shivani Srivastava,Packer,Female,44922.0,2023-04-27,Active
100603,6064,Praneel Choudhary,Quality Checker,m,20183.0,2023-08-15,Active
100604,6073,Ekaraj Sha,delivery rider,m,28270.0,2025-10-12,RESIGNED
100605,6066,Neel Ramaswamy,Packer,m,50917.0,05/01/2023,Active
100606,6025,Balveer Varghese,delivery rider,Female,58128.0,2024-06-23,RESIGNED
100607,6040,Kevin Sagar,delivery rider,F,23771.0,2024-12-12,On Leave
100608,6072,Faraj Prasad,Packer,M,51845.0,10/12/2024,On Leave
100609,6129,Jagvi Gara,PICKER,,27057.0,2025-07-17,active
100610,6027,Garima Ahluwalia,delivery rider,F,34080.0,2025-04-13,Resigned
100611,6089,Chavvi Dixit,Quality Checker,M,18275.0,12-31-2025,Active
100612,6141,William Dada,Picker,M,17308.0,2023-09-04,Active
100613,6023,Jacob Nair,Inventory Associate,Female,14011.0,2023-03-30,Active
100614,6106,Brijesh Toor,Picker,F,21500.0,02-Jul-2024,RESIGNED
100615,6058,Bhanumati Raval,Store Manager,,63605.0,2023-08-28,Resigned
100616,6058,Wriddhish Warrior,Inventory Associate,,47562.0,2024-11-07,Resigned
100617,6122,Alexander Cherian,Inventory Associate,F,40719.0,21/08/2024,On Leave
100618,6063,Shivansh Karnik,Picker,M,42239.0,28-May-2026,active
100619,6050,Mitesh Lalla,PICKER,F,42444.0,2022-12-24,Active
100620,6101,Maya Vasa,Delivery Rider,f,39031.0,2026-08-16,Resigned
100621,6087,Frado Kalla,Picker,,19176.0,2023-01-26,Active
100622,6042,Yatan Bora,Picker,M,18465.0,2023-07-26,RESIGNED
100623,6046,Benjamin Kale,delivery rider,f,41193.0,10-Jan-2025,Active
100624,6114,Chavvi Oommen,delivery rider,M,28945.0,07-Feb-2025,active
100625,6101,Qadim Apte,Inventory Associate,M,56708.0,2022-12-19,Active
100626,6113,Niharika Bali,delivery rider,m,24003.0,25/11/2023,Active
100627,6032,Manbir Vaidya,Delivery Rider,Female,54231.0,2022-12-25,Active
100628,6113,Hemangini Dey,Picker,M,21155.0,2025-05-06,RESIGNED
100629,6097,Garima Bhavsar,Quality Checker,F,,12/06/2023,active
100630,6024,Baljiwan Tank,Store Manager,m,22975.0,2026-08-15,On Leave
100631,7004,Ekapad Bhatnagar,Store Manager,Male,17074.0,2024-09-24,Resigned
100632,6105,Jasmit Sabharwal,Inventory Associate,,21331.0,05/06/2023,Resigned
100633,6128,Nicholas Tailor,Inventory Associate,F,15401.0,2022-12-31,Active
100634,6071,Krishna Lad,Picker,M,46489.0,2025-04-27,Active
100635,6129,Chatresh Shukla,Inventory Associate,f,30215.0,2025-12-11,Active
100636,6062,Radhika Raju,delivery rider,Female,54102.0,17/12/2025,RESIGNED
100637,6004,Jack Bir,Picker,Male,25498.0,2025-12-06,Active
100638,6119,Vincent Khatri,Packer,f,33684.0,03-Jul-2026,active
100639,6136,Warjas Tailor,delivery rider,M,39694.0,2023-06-04,Active
100640,6144,Manya Rana,Inventory Associate,Female,40202.0,06/12/2024,Resigned
100641,6143,Ladli Ravi,PICKER,M,29771.0,21/10/2025,RESIGNED
100642,6069,Harinakshi Sandhu,PICKER,Female,53411.0,2026-06-04,RESIGNED
100643,6140,Charita Suresh,Packer,F,51223.0,2025-10-20,RESIGNED
100644,6135,Vaishnavi Sahota,Packer,F,28656.0,2025-01-17,RESIGNED
100645,6078,Tanvi Dhingra,Picker,Male,14792.0,2024-04-10,On Leave
100646,6113,Fiyaz Pandya,delivery rider,M,28970.0,2023-12-22,Resigned
100647,6119,Bachittar Master,delivery rider,m,19915.0,2024-03-16,Active
100648,6147,Rachit Sathe,Delivery Rider,M,,2023-12-22,RESIGNED
100649,6141,Jai Kalita,Packer,Female,49375.0,2024-04-05,Active
100650,6024,Keya Gour,Quality Checker,m,26698.0,2025-05-12,Active
100651,6129,Matthew Patil,Quality Checker,m,35842.0,2024-03-10,active
100652,6071,Meera Morar,delivery rider,m,44263.0,2023-04-20,Active
100653,6045,Nicholas Raman,Picker,F,58402.0,18/08/2024,Active
100654,6086,Parth Chawla,Store Manager,Male,43204.0,27/09/2024,RESIGNED
100655,6045,Zashil Pandey,PICKER,,,2026-05-30,On Leave
100656,6023,Krishna Kulkarni,delivery rider,F,17281.0,2025-05-02,Active
100657,6126,Yoshita Narula,delivery rider,,,18-Apr-2025,Active
100658,6086,Janaki Mody,Delivery Rider,M,17634.0,2024-05-28,On Leave
100659,6096,Darpan Tara,Picker,m,,2025-04-10,Active
100660,6017,Dakshesh Dani,PICKER,m,20794.0,2024-08-08,Active
100661,6111,Deepa Vala,Delivery Rider,M,44778.0,2024-11-10,RESIGNED
100662,6012,Bakhshi Nanda,delivery rider,f,57802.0,2026-03-12,Active
100663,6148,Anika Dhawan,PICKER,Female,55199.0,2024-07-23,Active
