employee_id,store_id,employee_name,role,gender,monthly_salary_inr,joining_date,employment_status,clean_store_id,salary_status,work_status
100264,6013,Frado Shukla,Delivery Rider,Male,39424.5,2025-01-03,Active,6013,Normal,Currently Working
100265,6140,Ria Dasgupta,Inventory Associate,Male,40894.0,2024-12-28,Active,6140,Normal,Currently Working
100266,6103,Niharika Mani,Delivery Rider,Male,39098.0,2024-09-04,On Leave,6103,Normal,On Leave
100267,6037,Bhavna Sha,Delivery Rider,Female,30689.0,2023-09-23,Active,6037,Normal,Currently Working
100268,6030,Libni Jaggi,Picker,Male,38424.5,2025-01-26,Active,6030,Normal,Currently Working
100269,6114,Triveni Mitter,Quality Checker,Female,14061.0,2024-10-28,On Leave,6114,Normal,On Leave
100270,6088,Dayita Balasubramanian,Delivery Rider,Female,62713.0,2025-01-30,Active,6088,Normal,Currently Working
100271,6135,Ranbir Vala,Inventory Associate,Male,35111.0,2023-08-07,Active,6135,Normal,Currently Working
100272,6068,Advik Pandit,Inventory Associate,Female,36791.0,2024-10-24,Active,6068,Normal,Currently Working
100273,6017,Ekiya Nanda,Quality Checker,Male,25084.0,2023-04-13,Active,6017,Normal,Currently Working
100274,6118,Tarak Merchant,Packer,Female,56735.0,2024-08-05,Active,6118,Normal,Currently Working
100275,6032,Nathan Bhavsar,Delivery Rider,Female,38585.0,2022-11-10,Resigned,6032,Normal,Resigned
100276,6134,Ria Bhatia,Inventory Associate,Female,32023.0,2025-01-20,Active,6134,Normal,Currently Working
100277,6116,Irya Chopra,Picker,Female,63728.0,2024-12-09,Active,6116,Normal,Currently Working
100278,6134,Omaja Nazareth,Store Manager,Male,36288.0,2024-09-18,Resigned,6134,Normal,Resigned
100279,6001,Samaksh Malhotra,Inventory Associate,Male,34089.0,2025-04-21,Active,6001,Normal,Currently Working
100280,6062,Vaishnavi Luthra,Inventory Associate,Female,55690.0,2025-11-30,On Leave,6062,Normal,On Leave
100281,6096,Nitara Chauhan,Delivery Rider,Female,39424.5,2025-10-08,On Leave,6096,Normal,On Leave
100282,6066,Widisha Rao,Quality Checker,Female,51925.0,2022-08-25,Resigned,6066,Normal,Resigned
100283,6096,Omisha Mammen,Picker,Female,18638.0,2026-06-25,On Leave,6096,Normal,On Leave
100284,6107,Ladli Sethi,Picker,Female,15677.0,2026-02-14,On Leave,6107,Normal,On Leave
100285,6107,Ira Master,Picker,Female,42825.0,2025-05-26,Active,6107,Normal,Currently Working
100286,6052,Ekanta Ahuja,Delivery Rider,Unknown,58554.0,2024-01-16,On Leave,6052,Normal,On Leave
100287,6031,Lajita Sawhney,Picker,Female,51422.0,2025-10-11,Resigned,6031,Normal,Resigned
100288,6145,Maanav Sarin,Picker,Male,27096.0,2023-10-31,Active,6145,Normal,Currently Working
100289,6107,Gaurang Narayanan,Packer,Female,55059.0,2024-12-06,Resigned,6107,Normal,Resigned
100290,6048,Eshana Jayaraman,Inventory Associate,Male,34515.0,2023-12-05,Active,6048,Normal,Currently Working
100291,6102,Atharv Batta,Delivery Rider,Unknown,33955.0,2026-07-09,On Leave,6102,Normal,On Leave
100292,6066,Charita Yadav,Inventory Associate,Female,27599.0,2023-08-28,On Leave,6066,Normal,On Leave
100293,6126,Zansi Varughese,Packer,Male,36397.0,2025-09-22,Resigned,6126,Normal,Resigned
100294,6014,Lopa Shetty,Quality Checker,Male,40799.0,2025-07-16,Active,6014,Normal,Currently Working
100295,6057,Sneha Anne,Picker,Male,27720.0,2024-01-23,On Leave,6057,Normal,On Leave
100296,6114,Hardik Rout,Store Manager,Unknown,42424.0,2025-03-05,Resigned,6114,Normal,Resigned
100297,6128,Mitesh Guha,Packer,Male,50769.0,2024-02-17,Active,6128,Normal,Currently Working
100298,6076,Neelima Sarraf,Store Manager,Male,23553.0,2026-06-28,Resigned,6076,Normal,Resigned
100299,6120,George Garde,Picker,Female,17297.0,2025-09-13,Active,6120,Normal,Currently Working
100300,6109,Falan Mukhopadhyay,Packer,Male,40162.0,2024-01-30,Active,6109,Normal,Currently Working
100301,6150,Chaitaly Oza,Quality Checker,Female,24091.0,2024-09-05,Resigned,6150,Normal,Resigned
100302,6039,Naksh Viswanathan,Store Manager,Female,35470.0,2025-11-29,Active,6039,Normal,Currently Working
100303,6140,Yashasvi Guha,Picker,Female,61725.0,2023-10-16,On Leave,6140,Normal,On Leave
100304,6010,Hredhaan Pandit,Quality Checker,Male,27793.0,2024-04-12,Resigned,6010,Normal,Resigned
100305,6075,Nisha Anne,Picker,Unknown,46541.0,2024-11-28,Active,6075,Normal,Currently Working
100306,6072,Aayush Modi,Inventory Associate,Male,63561.0,2025-10-12,Resigned,6072,Normal,Resigned
100307,6149,Alexander Balan,Inventory Associate,Male,20597.0,2024-03-21,Active,6149,Normal,Currently Working
100308,6077,Amaira Wali,Delivery Rider,Female,43466.0,2023-06-02,Active,6077,Normal,Currently Working
100309,6029,Rushil Roy,Inventory Associate,Male,43817.0,2024-09-08,Resigned,6029,Normal,Resigned
100310,6101,Naksh Vasa,Picker,Unknown,47643.0,2025-01-14,Active,6101,Normal,Currently Working
100311,6107,Ayush Chaudhry,Quality Checker,Male,57459.0,2025-09-01,Active,6107,Normal,Currently Working
100312,6085,Unni Sani,Delivery Rider,Female,45473.0,2022-12-08,Active,6085,Normal,Currently Working
100313,6030,Advik Naidu,Packer,Female,49457.0,2025-11-09,Active,6030,Normal,Currently Working
100314,6138,Irya Majumdar,Delivery Rider,Male,26957.0,2023-03-17,Active,6138,Normal,Currently Working
100315,6137,Hardik Bhatnagar,Store Manager,Unknown,17516.0,2023-04-23,Resigned,6137,Normal,Resigned
100316,6059,Lekha Bahri,Picker,Female,31312.0,2024-01-10,Resigned,6059,Normal,Resigned
100317,6029,Caleb Sarraf,Inventory Associate,Male,19526.0,2022-11-06,Active,6029,Normal,Currently Working
100318,6132,Zaid Kapoor,Delivery Rider,Unknown,36104.0,2022-06-11,Resigned,6132,Normal,Resigned
100319,6088,Divya Ahuja,Picker,Female,38424.5,2022-10-22,On Leave,6088,Normal,On Leave
100320,6009,Chavvi Sahota,Picker,Female,47515.0,2026-03-24,Resigned,6009,Normal,Resigned
100321,6053,Ekansh Kibe,Store Manager,Female,60438.0,2025-01-15,Resigned,6053,Normal,Resigned
100322,6010,Odika More,Picker,Male,18524.0,2025-05-04,Active,6010,Normal,Currently Working
100323,6013,Anthony Kohli,Quality Checker,Female,61018.0,2024-03-23,Resigned,6013,Normal,Resigned
100324,6128,Ishita Raghavan,Packer,Male,33855.0,2022-12-24,Resigned,6128,Normal,Resigned
100325,6043,Meghana Patil,Delivery Rider,Female,47616.0,2023-05-18,Resigned,6043,Normal,Resigned
100326,6030,Gautami Rau,Picker,Male,29210.0,2023-02-02,Resigned,6030,Normal,Resigned
100327,6127,Pahal Panchal,Delivery Rider,Female,39874.0,2025-03-27,Active,6127,Normal,Currently Working
100328,6104,Rayaan Sibal,Picker,Female,36255.0,2024-11-05,On Leave,6104,Normal,On Leave
100329,6002,Rajata Banerjee,Inventory Associate,Female,21248.0,2023-10-07,On Leave,6002,Normal,On Leave
100330,6077,Harita Dugal,Picker,Female,28002.0,2023-09-30,On Leave,6077,Normal,On Leave
100331,6009,George Hegde,Inventory Associate,Male,31760.0,2023-08-07,On Leave,6009,Normal,On Leave
100332,6138,Saanvi Sibal,Store Manager,Male,38812.0,2023-09-16,Active,6138,Normal,Currently Working
100333,6070,Nathaniel Pillai,Quality Checker,Female,28693.0,2025-12-22,On Leave,6070,Normal,On Leave
100334,6128,Krisha Joshi,Quality Checker,Male,53753.0,2024-01-16,Active,6128,Normal,Currently Working
100335,6135,Yamini Jayaraman,Delivery Rider,Male,20798.0,2023-10-27,Resigned,6135,Normal,Resigned
100336,6065,Karan Lal,Quality Checker,Female,50220.0,2023-07-17,Active,6065,Normal,Currently Working
100337,6035,Jhalak Warrior,Inventory Associate,Female,47703.0,2025-01-05,Active,6035,Normal,Currently Working
100338,6079,Jeremiah Das,Delivery Rider,Male,17911.0,2023-08-13,Active,6079,Normal,Currently Working
100339,6015,Anamika Rajan,Picker,Male,34391.0,2025-05-05,Active,6015,Normal,Currently Working
100340,6118,Deepa Aurora,Delivery Rider,Male,14463.0,2022-09-29,Active,6118,Normal,Currently Working
100341,7003,Peter Kata,Delivery Rider,Female,52638.0,2024-03-10,Resigned,6004,Normal,Resigned
100342,6075,Ekansh Pathak,Delivery Rider,Female,40710.0,2023-12-01,Active,6075,Normal,Currently Working
100343,6098,Reyansh Bhatti,Picker,Female,32184.0,2025-11-07,On Leave,6098,Normal,On Leave
100344,6137,Upkaar Mani,Quality Checker,Female,18040.0,2025-07-04,Active,6137,Normal,Currently Working
100345,6080,Barkha Parekh,Delivery Rider,Male,39098.0,2023-02-19,Active,6080,Normal,Currently Working
100346,6070,Kevin Malhotra,Inventory Associate,Female,35030.0,2024-03-30,Active,6070,Normal,Currently Working
100347,6093,Indali Sachar,Delivery Rider,Male,44969.0,2023-05-03,Resigned,6093,Normal,Resigned
100348,6129,Yuvraj Rattan,Delivery Rider,Female,39424.5,2022-09-24,Resigned,6129,Normal,Resigned
100349,6144,Qabil Manne,Delivery Rider,Male,37772.0,2024-01-15,Resigned,6144,Normal,Resigned
100350,6032,Banjeet Ravel,Inventory Associate,Female,16708.0,2023-02-03,Active,6032,Normal,Currently Working
100351,6093,Raagini Hora,Inventory Associate,Female,49949.0,2022-10-16,Resigned,6093,Normal,Resigned
100352,6029,Lajita Baral,Inventory Associate,Female,61377.0,2025-08-28,Resigned,6029,Normal,Resigned
100353,6101,Vedant Tank,Quality Checker,Female,36074.0,2024-02-11,Resigned,6101,Normal,Resigned
100354,6106,Radhika Palla,Inventory Associate,Female,58689.0,2025-07-01,Resigned,6106,Normal,Resigned
100355,6147,Bhavini Basak,Store Manager,Male,28020.0,2026-05-17,Resigned,6147,Normal,Resigned
100356,6034,Yash Choudhry,Packer,Female,63421.0,2026-02-17,Active,6034,Normal,Currently Working
100357,6098,Shivansh Pai,Inventory Associate,Female,60122.0,2022-10-12,Active,6098,Normal,Currently Working
100358,6131,Omisha Ramesh,Inventory Associate,Male,28671.0,2025-08-18,Resigned,6131,Normal,Resigned
100359,6093,Avni Vyas,Delivery Rider,Female,21984.0,2026-08-16,Active,6093,Normal,Currently Working
100360,6036,Saanvi Oak,Picker,Male,43209.0,2022-12-28,Active,6036,Normal,Currently Working
100361,6138,Yashoda Bhagat,Picker,Male,33277.0,2025-05-25,Active,6138,Normal,Currently Working
100362,6146,Priya Vala,Store Manager,Female,27695.0,2025-05-03,Resigned,6146,Normal,Resigned
100363,6008,Vrishti Gulati,Store Manager,Unknown,47074.0,2026-01-06,Active,6008,Normal,Currently Working
100364,6023,Owen Gade,Picker,Female,52584.0,2022-10-21,Active,6023,Normal,Currently Working
100365,6137,Abha Krish,Quality Checker,Female,18678.0,2026-07-05,On Leave,6137,Normal,On Leave
100366,6117,Ishita Palan,Store Manager,Male,21332.0,2026-06-26,Active,6117,Normal,Currently Working
100367,6133,Deepa Devan,Delivery Rider,Female,60120.0,2024-04-11,Active,6133,Normal,Currently Working
100368,6076,Vasudha Khanna,Delivery Rider,Female,39424.5,2023-03-06,On Leave,6076,Normal,On Leave
100369,6138,Yutika Saxena,Inventory Associate,Male,24724.0,2025-06-14,Active,6138,Normal,Currently Working
100370,6027,Chandani Deol,Delivery Rider,Female,37282.0,2023-03-01,Resigned,6027,Normal,Resigned
100371,6088,Wridesh Nath,Picker,Female,44884.0,2026-03-03,Resigned,6088,Normal,Resigned
100372,6122,Panini Gara,Packer,Male,30465.0,2025-02-23,Active,6122,Normal,Currently Working
100373,6006,Triya Ravi,Store Manager,Female,48012.0,2025-05-04,On Leave,6006,Normal,On Leave
100374,6112,Bimala Arora,Packer,Unknown,28026.0,2025-12-15,Active,6112,Normal,Currently Working
100375,6023,Caleb Bhasin,Picker,Male,51541.0,2024-01-27,Active,6023,Normal,Currently Working
100376,6144,Ronith Choudhry,Picker,Female,38424.5,2026-03-19,Active,6144,Normal,Currently Working
100377,6027,Isaiah Edwin,Picker,Male,27100.0,2025-06-09,Active,6027,Normal,Currently Working
100378,6113,Janani Mann,Picker,Male,17523.0,2023-06-12,Active,6113,Normal,Currently Working
100379,6121,Chakradev Apte,Picker,Male,46635.0,2023-04-21,Resigned,6121,Normal,Resigned
100380,6002,Fiyaz Narula,Delivery Rider,Male,28691.0,2024-07-03,Active,6002,Normal,Currently Working
100381,6025,Ikbal Suresh,Store Manager,Unknown,17190.0,2026-07-21,Active,6025,Normal,Currently Working
100382,6012,Ranveer Nagy,Delivery Rider,Unknown,39424.5,2026-06-16,Active,6012,Normal,Currently Working
100383,6048,Bhavika Krishnamurthy,Packer,Male,47562.0,2022-08-31,On Leave,6048,Normal,On Leave
100384,6019,Lakshit Bala,Delivery Rider,Male,19611.0,2025-03-30,Resigned,6019,Normal,Resigned
100385,6020,Maanav Minhas,Delivery Rider,Female,33068.0,2022-09-24,Resigned,6020,Normal,Resigned
100386,6007,Harsh Mukherjee,Packer,Male,44014.0,2024-02-07,Active,6007,Normal,Currently Working
100387,6110,Ladli Gour,Picker,Male,49790.0,2025-08-07,Active,6110,Normal,Currently Working
100388,6026,Ekaja Karpe,Picker,Male,34264.0,2025-03-21,Resigned,6026,Normal,Resigned
100389,6002,Zehaan Khatri,Picker,Unknown,58753.0,2024-02-08,Resigned,6002,Normal,Resigned
100390,6117,Neha Bedi,Delivery Rider,Male,27816.0,2022-11-11,Resigned,6117,Normal,Resigned
100391,6006,Pallavi Tata,Delivery Rider,Female,57917.0,2026-05-30,On Leave,6006,Normal,On Leave
100392,6047,Faris Dhar,Inventory Associate,Female,22790.0,2025-07-21,Active,6047,Normal,Currently Working
100393,6084,Lakshit Savant,Delivery Rider,Male,24678.0,2025-05-20,On Leave,6084,Normal,On Leave
100394,6084,Gaurav Baral,Inventory Associate,Unknown,40106.5,2025-03-06,Active,6084,Normal,Currently Working
100395,6001,Rayaan Kamdar,Store Manager,Male,48866.0,2026-01-12,On Leave,6001,Normal,On Leave
100396,6087,Azad Vaidya,Quality Checker,Male,44017.0,2025-07-10,Active,6087,Normal,Currently Working
100397,6138,Ekbal Bhakta,Store Manager,Female,48001.0,2024-05-01,Active,6138,Normal,Currently Working
100398,6055,Hamsini Bhatnagar,Store Manager,Male,14893.0,2024-09-08,Active,6055,Normal,Currently Working
100399,6113,Nitesh Radhakrishnan,Packer,Female,32632.0,2024-05-20,Active,6113,Normal,Currently Working
100400,6024,Ijaya Hayre,Store Manager,Female,56988.0,2023-10-25,Active,6024,Normal,Currently Working
100401,6018,Zansi Sharma,Delivery Rider,Unknown,61814.0,2024-07-03,Active,6018,Normal,Currently Working
100402,6143,Nandini Bumb,Picker,Female,47441.0,2024-05-05,Resigned,6143,Normal,Resigned
100403,6046,Garima Mishra,Picker,Male,40800.0,2025-11-16,Resigned,6046,Normal,Resigned
100404,6088,Jyoti Srivastava,Quality Checker,Unknown,28827.0,2024-11-21,Active,6088,Normal,Currently Working
100405,6086,Chandani Oza,Inventory Associate,Unknown,26448.0,2025-04-04,Active,6086,Normal,Currently Working
100406,6047,Ranbir Kapadia,Delivery Rider,Female,17751.0,2024-10-01,Resigned,6047,Normal,Resigned
100407,6058,Frederick Din,Delivery Rider,Male,31585.0,2025-05-06,Active,6058,Normal,Currently Working
100408,6046,Omaja Parsa,Packer,Male,30491.0,2025-04-09,Resigned,6046,Normal,Resigned
100409,6043,Meghana Lal,Inventory Associate,Female,15971.0,2024-01-10,Resigned,6043,Normal,Resigned
100410,6094,Samaksh Choudhury,Store Manager,Female,31230.0,2023-02-01,Resigned,6094,Normal,Resigned
100411,6061,Girish Guha,Inventory Associate,Male,45944.0,2023-07-08,Active,6061,Normal,Currently Working
100412,6024,Vrishti Karan,Delivery Rider,Male,25391.0,2024-10-02,Active,6024,Normal,Currently Working
100413,6049,Isaiah Varghese,Picker,Male,44747.0,2024-11-05,Active,6049,Normal,Currently Working
100414,6131,Nikita Borah,Store Manager,Female,50888.0,2026-04-08,Resigned,6131,Normal,Resigned
100415,6029,Yahvi Tripathi,Delivery Rider,Female,29711.0,2025-10-31,Active,6029,Normal,Currently Working
100416,6026,Yutika Chaudry,Picker,Female,44207.0,2025-06-28,Active,6026,Normal,Currently Working
100417,6026,Onveer Handa,Store Manager,Male,37673.0,2024-06-21,On Leave,6026,Normal,On Leave
100418,6066,Laksh Prakash,Packer,Unknown,56793.0,2024-11-18,Active,6066,Normal,Currently Working
100419,6009,Nidhi Khalsa,Store Manager,Female,23129.0,2025-09-25,Active,6009,Normal,Currently Working
100420,6095,Alexander Kala,Packer,Female,53187.0,2022-10-26,On Leave,6095,Normal,On Leave
100421,6010,Krishna Sandhu,Inventory Associate,Female,26552.0,2024-06-20,Active,6010,Normal,Currently Working
100422,6103,Saksham Contractor,Delivery Rider,Female,37587.0,2026-04-07,On Leave,6103,Normal,On Leave
100423,6131,Om Peri,Picker,Female,54712.0,2026-04-20,Active,6131,Normal,Currently Working
100424,6117,Advay Kumer,Inventory Associate,Female,63531.0,2025-08-12,Active,6117,Normal,Currently Working
100425,6006,Yochana Vohra,Quality Checker,Female,14010.0,2023-02-14,Resigned,6006,Normal,Resigned
100426,6122,Caleb Pandit,Delivery Rider,Female,50837.0,2026-06-04,Active,6122,Normal,Currently Working
100427,6134,Isaiah Bandi,Packer,Male,63367.0,2023-01-11,Active,6134,Normal,Currently Working
100428,6150,Aachal Pandya,Picker,Female,51366.0,2026-05-01,Active,6150,Normal,Currently Working
100429,6105,Ansh Sarraf,Picker,Male,20822.0,2023-05-28,Active,6105,Normal,Currently Working
100430,6045,Vinaya Choudhry,Packer,Unknown,38697.0,2023-01-31,Active,6045,Normal,Currently Working
100431,6150,Qasim Doctor,Picker,Female,57130.0,2022-12-04,Active,6150,Normal,Currently Working
100432,6143,Lajita Dhawan,Store Manager,Unknown,30603.0,2024-11-05,Active,6143,Normal,Currently Working
100433,6106,Amruta Sawhney,Quality Checker,Male,18811.0,2024-12-25,Active,6106,Normal,Currently Working
100434,6084,Matthew Sur,Delivery Rider,Female,58429.0,2022-09-08,Active,6084,Normal,Currently Working
100435,6084,Balendra Borde,Store Manager,Female,27575.0,2024-08-21,Active,6084,Normal,Currently Working
100436,6095,Vamakshi Dutt,Quality Checker,Female,64258.0,2023-05-12,Active,6095,Normal,Currently Working
100437,6069,Maya Karnik,Picker,Male,40616.0,2025-05-27,On Leave,6069,Normal,On Leave
100438,6117,Jalsa Narayan,Quality Checker,Male,36616.0,2026-02-14,Active,6117,Normal,Currently Working
100439,6005,Karan Bassi,Packer,Female,55245.0,2024-09-28,Active,6005,Normal,Currently Working
100440,6064,Unni Narula,Store Manager,Male,33716.0,2023-06-23,Resigned,6064,Normal,Resigned
100441,7007,Irya Murthy,Delivery Rider,Female,53027.0,2024-12-09,Active,6008,Normal,Currently Working
100442,6018,Gauri Karan,Delivery Rider,Female,39424.5,2022-08-27,Active,6018,Normal,Currently Working
100443,6005,Chakradev Dhingra,Delivery Rider,Male,19799.0,2022-09-17,Active,6005,Normal,Currently Working
100444,6090,Anjali Rajagopalan,Quality Checker,Male,45381.0,2025-07-16,Active,6090,Normal,Currently Working
100445,6042,Ishanvi Wable,Inventory Associate,Unknown,17429.0,2023-09-22,Resigned,6042,Normal,Resigned
100446,6088,Bahadurjit Chandran,Picker,Female,50724.0,2024-12-19,Resigned,6088,Normal,Resigned
100447,6099,Hardik Patil,Inventory Associate,Unknown,34406.0,2026-02-13,Active,6099,Normal,Currently Working
100448,7001,Lohit Bora,Packer,Female,43632.0,2025-10-18,Active,6002,Normal,Currently Working
100449,6024,Janani Upadhyay,Picker,Male,14861.0,2023-11-06,Active,6024,Normal,Currently Working
100450,6118,Inaya Ravi,Store Manager,Male,48199.0,2026-01-16,Active,6118,Normal,Currently Working
100451,6007,Ekantika Subramaniam,Store Manager,Male,55929.0,2023-12-20,Active,6007,Normal,Currently Working
100452,6053,Wahab Palla,Inventory Associate,Female,22600.0,2024-08-23,Resigned,6053,Normal,Resigned
100453,6080,Abhimanyu Setty,Delivery Rider,Male,34079.0,2023-03-27,Active,6080,Normal,Currently Working
100454,6013,Chasmum Ganguly,Quality Checker,Male,25487.0,2024-04-01,On Leave,6013,Normal,On Leave
100455,6051,Charvi Morar,Quality Checker,Male,61078.0,2024-12-23,Active,6051,Normal,Currently Working
100456,6136,Ethan Gupta,Inventory Associate,Male,18591.0,2023-08-22,Active,6136,Normal,Currently Working
100457,6132,Praneel Modi,Store Manager,Female,45253.0,2024-12-18,Active,6132,Normal,Currently Working
100458,6137,Ishanvi Sangha,Picker,Female,54550.0,2024-12-14,Active,6137,Normal,Currently Working
100459,6072,Vedhika Nagar,Packer,Male,50539.0,2025-07-07,Resigned,6072,Normal,Resigned
